created_at,full_text,hashtags,user_mentions
tue jun 02 19:57:30 +0000 2020, rt 1992 eeuu 🇺🇸 dos palabras ⚠️ racismo total ⚠️ blacklivesmatter trumpout2020 plomo19 tuiterosactivosnicaragua redfsln…,"eeuu,blacklivesmatter,trumpout2020,plomo19,tuiterosactivosnicaragua,redfsln",hanisa_1992
tue jun 02 19:57:30 +0000 2020, rt trump usurping american 1st amendment rights fight against monster vote vote all lev…,"trump,american","bogdanoffelaine,potus"
tue jun 02 19:57:30 +0000 2020, rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos…,trump,"chalecosamarill,realdonaldtrump"
tue jun 02 19:57:31 +0000 2020, potus potus45 potus2020 donaldtrump trump maga maga2020,"potus,potus45,potus2020,donaldtrump,trump,maga,maga2020",
tue jun 02 19:57:31 +0000 2020, potus potus45 potus2020 donaldtrump trump maga maga2020,"potus,potus45,potus2020,donaldtrump,trump,maga,maga2020",
tue jun 02 19:57:31 +0000 2020, potus potus45 potus2020 donaldtrump trump maga maga2020,"potus,potus45,potus2020,donaldtrump,trump,maga,maga2020",
tue jun 02 19:57:31 +0000 2020, rt hi trump trumpdictatorship,"trump,trumpdictatorship","mellen_hi,realdonaldtrump"
tue jun 02 19:57:31 +0000 2020, rt hi trump trumpdictatorship,"trump,trumpdictatorship","mellen_hi,realdonaldtrump"
tue jun 02 19:57:31 +0000 2020, rt moma you truly delusional dangerous trumpdictatorship trumpincitesviolence trumpresi…,"trumpdictatorship,trumpincitesviolence","lou_moma,realdonaldtrump,senatortimscott"
tue jun 02 19:57:31 +0000 2020, rt moma you truly delusional dangerous trumpdictatorship trumpincitesviolence trumpresi…,"trumpdictatorship,trumpincitesviolence","lou_moma,realdonaldtrump,senatortimscott"
tue jun 02 19:57:31 +0000 2020, rt trumpout2020 trending no explanation needed,trumpout2020,duty2warn
tue jun 02 19:57:31 +0000 2020, rt ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos e…,trump,"luis71252881,realdonaldtrump"
tue jun 02 19:57:31 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:57:32 +0000 2020, rt do think trumpdictatorship please help retweeting following voting! …,trumpdictatorship,juliansvendsen
tue jun 02 19:57:32 +0000 2020, rt i feel like it’d better blackout maga instead blm,"maga,blm",2saintt
tue jun 02 19:57:32 +0000 2020, trump twitter tseries youtube keep posting shit day long makes feed terrible,"trump,tseries,youtube",
tue jun 02 19:57:32 +0000 2020, rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:57:32 +0000 2020, rt cz ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos esta…,trump,"dmente_cz,realdonaldtrump"
tue jun 02 19:57:32 +0000 2020, rt 📺new video here's absolutely does not want see trumpisanidiot trumpdictatorship …,"trumpisanidiot,trumpdictatorship","adams2011,whitehouse"
tue jun 02 19:57:33 +0000 2020, rt espanol 🇺🇸 el aspirante demócrata la casablanca joe biden acusó trump de transformar eeuu en un campo de batalla h…,"casablanca,biden,trump,eeuu",dw_espanol
tue jun 02 19:57:33 +0000 2020, rt trump acting like u s secret service gestapo,trump,mterr337
tue jun 02 19:57:34 +0000 2020, rt pubs cons amp bottom feeders saying trump “brave ” walking street surrounded fbi secret service mil…,"trump,fbi",in_pubs
tue jun 02 19:57:34 +0000 2020, isupportyou trumpout2020 maga,"isupportyou,trumpout2020,maga","wendys,realdonaldtrump"
tue jun 02 19:57:34 +0000 2020, isupportyou trumpout2020 maga,"isupportyou,trumpout2020,maga","wendys,realdonaldtrump"
tue jun 02 19:57:34 +0000 2020, rt wie kann es sein dass unsere medien und politiker allein die usa und trump als feindbild auserkoren haben wohingegen di…,trump,panthea2019
tue jun 02 19:57:34 +0000 2020, rt non riesco capire perché la protesta per la morte di georgeflyod sia indirizzata verso trump il minnesota è uno…,"georgeflyod,trump,minnesota",giuseppepalma78
tue jun 02 19:57:34 +0000 2020, rt cz ✊🏿✊🏾✊🏼acabo de colaborar con la lt iniciativa mundial contra trump gt bloqueé la cuenta 👇 unamos esta…,trump,"dmente_cz,realdonaldtrump"
tue jun 02 19:57:34 +0000 2020, rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",andyostroy
tue jun 02 19:57:34 +0000 2020, rt yeah no surprises trump sees backlash ordered military attack americans tear gas rubber bul…,trump,lubonlez
tue jun 02 19:57:34 +0000 2020, rt blacklivesmatter trumpdictatorship trumphasnoplan civilwardeclaredbytrump,"blacklivesmatter,trumpdictatorship,trumphasnoplan,civilwardeclaredbytrump","milesnewell00,whitehouse,realdonaldtrump"
tue jun 02 19:57:34 +0000 2020, rt blacklivesmatter trumpdictatorship trumphasnoplan civilwardeclaredbytrump,"blacklivesmatter,trumpdictatorship,trumphasnoplan,civilwardeclaredbytrump","milesnewell00,whitehouse,realdonaldtrump"
tue jun 02 19:57:34 +0000 2020, rt steve bell donald trump's church photo op amid george floyd protests trump racism georgefloyd icantbreathe blackl…,"trump,racism,georgefloyd,icantbreathe",cartoon4sale
tue jun 02 19:57:34 +0000 2020, rt steve bell donald trump's church photo op amid george floyd protests trump racism georgefloyd icantbreathe blackl…,"trump,racism,georgefloyd,icantbreathe",cartoon4sale
tue jun 02 19:57:34 +0000 2020, rt only fascists would declare anti fascism group terrorist organization trumpdictatorship,trumpdictatorship,suzukichic01
tue jun 02 19:57:35 +0000 2020, ag barr ordered officials clear protesters trump’s photo op washington post reports trump gop protests,"trump,gop,protests",
tue jun 02 19:57:35 +0000 2020, rt feel trumpout2020 history repeating open eyes!,trumpout2020,relatable__feel
tue jun 02 19:57:35 +0000 2020, rt would shame folks “blacked out” maga trump2020 alllivesmatter hashtags posts related black l…,"maga,trump2020,alllivesmatter",feministajones
tue jun 02 19:57:35 +0000 2020, rt would shame folks “blacked out” maga trump2020 alllivesmatter hashtags posts related black l…,"maga,trump2020,alllivesmatter",feministajones
tue jun 02 19:57:35 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:57:36 +0000 2020, rt trumpdictator trumpdictatorship cartoon toronto star,"trumpdictator,trumpdictatorship",sandradillon20
tue jun 02 19:57:36 +0000 2020, rt please wear masks exercising first amendment rights today! blacklivesmatter ndlb2020 trumpdictatorship …,"blacklivesmatter,ndlb2020,trumpdictatorship",ndlb2020
tue jun 02 19:57:36 +0000 2020, interesting question taoiseach trumpdictatorship trump,"trumpdictatorship,trump","leovaradkar,barryandrewsmep"
tue jun 02 19:57:36 +0000 2020, interesting question taoiseach trumpdictatorship trump,"trumpdictatorship,trump","leovaradkar,barryandrewsmep"
tue jun 02 19:57:36 +0000 2020, rt fuck you 🤬 ✌️ trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:57:36 +0000 2020, rt remember evil people use religion effort make right trumpdictatorship …,trumpdictatorship,theproverbiala1
tue jun 02 19:57:37 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:57:37 +0000 2020, rt pushing books america bleeds that's dictator trumpdictatorship,trumpdictatorship,"plastiman,realdonaldtrump,marthamcsally"
tue jun 02 19:57:38 +0000 2020, the hitler trumpdictatorship vote ted cruz out,trumpdictatorship,
tue jun 02 19:57:38 +0000 2020, rt us präsident donald trump hat sich einem bunker im weißen haus vor protesten geschützt der richtige ort für seine unter…,trump,heuteshow
tue jun 02 19:57:38 +0000 2020, rt g trumpdictatorship trumpout2020 trumpincitesviolence trumpresignnow gopcomplicit voteblue really the pushback t…,"trumpdictatorship,trumpout2020,trumpincitesviolence,trumpresignnow,gopcomplicit,voteblue",gollum1419_g
tue jun 02 19:57:38 +0000 2020, rt g trumpdictatorship trumpout2020 trumpincitesviolence trumpresignnow gopcomplicit voteblue really the pushback t…,"trumpdictatorship,trumpout2020,trumpincitesviolence,trumpresignnow,gopcomplicit,voteblue",gollum1419_g
tue jun 02 19:57:38 +0000 2020, rt g trumpdictatorship trumpout2020 trumpincitesviolence trumpresignnow gopcomplicit voteblue really the pushback t…,"trumpdictatorship,trumpout2020,trumpincitesviolence,trumpresignnow,gopcomplicit,voteblue",gollum1419_g
tue jun 02 19:57:38 +0000 2020, rt g trumpdictatorship trumpout2020 trumpincitesviolence trumpresignnow gopcomplicit voteblue really the pushback t…,"trumpdictatorship,trumpout2020,trumpincitesviolence,trumpresignnow,gopcomplicit,voteblue",gollum1419_g
tue jun 02 19:57:38 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:57:38 +0000 2020, trumpdictatorship,trumpdictatorship,realdonaldtrump
tue jun 02 19:57:39 +0000 2020, how can you support this man trumpout2020,trumpout2020,
tue jun 02 19:57:39 +0000 2020, rt suicide fuerzas del régimen ruso ligadas la trumpdictatorship están arrestando alas personas que se están manifestando en mos…,trumpdictatorship,kurt_suicide
tue jun 02 19:57:40 +0000 2020, rt leavitt here's four forms lowlife amp scum trumpdictatorship tuesdaythoughts,"trumpdictatorship,tuesdaythoughts",david_leavitt
tue jun 02 19:57:40 +0000 2020, rt lots good face shots should make easier prosecutions had enough yet maga tcot kag,"maga,tcot,kag",navyflyboyusa
tue jun 02 19:57:40 +0000 2020, rt lisa maganight trumpdictatorship trumpdeathtoll100k trumpdepression trumpincitesviolence trumpinabunker civilwar2020 racis…,"maganight,trumpdictatorship,trumpdeathtoll100k,trumpdepression,trumpincitesviolence,trumpinabunker,civilwar2020",obx_lisa
tue jun 02 19:57:40 +0000 2020, rt lisa maganight trumpdictatorship trumpdeathtoll100k trumpdepression trumpincitesviolence trumpinabunker civilwar2020 racis…,"maganight,trumpdictatorship,trumpdeathtoll100k,trumpdepression,trumpincitesviolence,trumpinabunker,civilwar2020",obx_lisa
tue jun 02 19:57:40 +0000 2020, rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:57:41 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:57:41 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:57:41 +0000 2020, rt breaking joe biden says we won't allow president silent voices amen! trumpdictatorship,trumpdictatorship,hkrassenstein
tue jun 02 19:57:42 +0000 2020, ag barr ordered officials clear protesters trump’s photo op washington post reports trump gop protests,"trump,gop,protests",
tue jun 02 19:57:42 +0000 2020, rt guess idea law order you tell who's 𝗟𝗼𝘄𝗹𝗶𝗳𝗲 amp 𝗦𝗰𝘂𝗺 trumpdictatorship,trumpdictatorship,revdresr
tue jun 02 19:57:42 +0000 2020, hi maga assholes long time hey quick question really think aka thecowardinchief would…,"maga,thecowardinchief",realdonaldtrump
tue jun 02 19:57:42 +0000 2020, maga alllivesmatters trump,"maga,alllivesmatters,trump",
tue jun 02 19:57:42 +0000 2020, maga alllivesmatters trump,"maga,alllivesmatters,trump",
tue jun 02 19:57:42 +0000 2020, rt georgefloyd un flic pulvérise un homme directement au visage avec du spray au poivre alors qu'il se retournait aveugl…,georgefloyd,serviceswomen1
tue jun 02 19:57:42 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:57:42 +0000 2020, rt feel trumpout2020 history repeating open eyes!,trumpout2020,relatable__feel
tue jun 02 19:57:42 +0000 2020, 📢 antifa antifaterrorist protests2020 trump blacklifematters georgefloyd…,"antifa,antifaterrorist,protests2020,trump,blacklifematters,georgefloyd",
tue jun 02 19:57:42 +0000 2020, 📢 antifa antifaterrorist protests2020 trump blacklifematters georgefloyd…,"antifa,antifaterrorist,protests2020,trump,blacklifematters,georgefloyd",
tue jun 02 19:57:42 +0000 2020, 📢 antifa antifaterrorist protests2020 trump blacklifematters georgefloyd…,"antifa,antifaterrorist,protests2020,trump,blacklifematters,georgefloyd",
tue jun 02 19:57:43 +0000 2020, rt feel trumpout2020 history repeating open eyes!,trumpout2020,relatable__feel
tue jun 02 19:57:43 +0000 2020, rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",andyostroy
tue jun 02 19:57:43 +0000 2020, rt everyone pls come show support wendys! maga,maga,"james27268577,wendys"
tue jun 02 19:57:43 +0000 2020, trump critica la dictadura chavista de maduro cuando el es lo mismo blacklivesmatter alllivematter,"trump,chavista,blacklivesmatter,alllivematter",
tue jun 02 19:57:43 +0000 2020, rt trump si è recato alla chiesa antistante la casabianca per farsi scattare delle foto per aprire un percorso la polizia feder…,trump,tartaro7
tue jun 02 19:57:43 +0000 2020, trump gop maga election2020 voteblue2020 rememberinnovember,"trump,gop,maga,election2020,voteblue2020,rememberinnovember","realdonaldtrump,gop"
tue jun 02 19:57:43 +0000 2020, trump gop maga election2020 voteblue2020 rememberinnovember,"trump,gop,maga,election2020,voteblue2020,rememberinnovember","realdonaldtrump,gop"
tue jun 02 19:57:43 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:57:44 +0000 2020, rt no one besides thanking trumpdictatorship,trumpdictatorship,"conshow,realdonaldtrump"
tue jun 02 19:57:44 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:57:44 +0000 2020, rt silentmajority maga wwg1wga,"silentmajority,maga,wwg1wga",elenochle
tue jun 02 19:57:44 +0000 2020, rt democrat well said!! maga,maga,reagan_democrat
tue jun 02 19:57:44 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:57:45 +0000 2020, blacklivesmatter anonymus anonymous icantbreath georgefloyd…,"blacklivesmatter,anonymus,anonymous,icantbreath,georgefloyd","bazmono,realdonaldtrump"
tue jun 02 19:57:45 +0000 2020, rt putin regime forces closely allied trumpdictatorship arresting russian protestors moscow we must…,trumpdictatorship,youranoncentral
tue jun 02 19:57:45 +0000 2020, rt silentmajority maga wwg1wga,"silentmajority,maga,wwg1wga",elenochle
tue jun 02 19:57:45 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:57:45 +0000 2020, rt american police fully lost plot policebrutality trumpout2020 trumpincitesviolence,"policebrutality,trumpout2020,trumpincitesviolence",22griff
tue jun 02 19:57:45 +0000 2020, rt american police fully lost plot policebrutality trumpout2020 trumpincitesviolence,"policebrutality,trumpout2020,trumpincitesviolence",22griff
tue jun 02 19:57:45 +0000 2020, rt would shame folks “blacked out” maga trump2020 alllivesmatter hashtags posts related black l…,"maga,trump2020,alllivesmatter",feministajones
tue jun 02 19:57:45 +0000 2020, rt would shame folks “blacked out” maga trump2020 alllivesmatter hashtags posts related black l…,"maga,trump2020,alllivesmatter",feministajones
tue jun 02 19:57:46 +0000 2020, rt trump republican party destroying america those supporting this…,"trump,republican","thatbugzme,drdenagrayson,gop,realdonaldtrump"
tue jun 02 19:57:46 +0000 2020, rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",youranoncentral
tue jun 02 19:57:46 +0000 2020, rt everyone spam police protect protestors respect k pop opfancam icantbreathe georgefloyd trumpdicta…,"opfancam,icantbreathe,georgefloyd",youranoncentral
tue jun 02 19:57:46 +0000 2020, rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:57:46 +0000 2020, rt georgefloyd un flic pulvérise un homme directement au visage avec du spray au poivre alors qu'il se retournait aveugl…,georgefloyd,serviceswomen1
tue jun 02 19:57:46 +0000 2020, rt il razzismo non nasce viene insegnato blacklivesmatter antifaterrorist trump,"razzismo,insegnato,blacklivesmatter,antifaterrorist,trump",snbstefanynico
tue jun 02 19:57:46 +0000 2020, rt sounds like trump saying lately trumpout2020,trumpout2020,edwardr18548272
tue jun 02 19:57:46 +0000 2020, rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,heuteshow
tue jun 02 19:57:47 +0000 2020, la police us s'en prend violemment à la presse et aux photographes 1eres mn de la vidéo trump est très anti médi…,trump,
tue jun 02 19:57:47 +0000 2020, rt ta sin mim pray allah strike ⚡️ lightning upon blasphemer trump ever hides like coward two fac…,trump,cw4t7abs
tue jun 02 19:57:47 +0000 2020, we need strong president like fight anti fascism maga,maga,realdonaldtrump
tue jun 02 19:57:48 +0000 2020, blackouttuesday maga keepamericagreat coffee,"blackouttuesday,maga,keepamericagreat,coffee",
tue jun 02 19:57:48 +0000 2020, cowardinchief trumpdictatorship,"cowardinchief,trumpdictatorship","realdonaldtrump,senatortimscott"
tue jun 02 19:57:48 +0000 2020, trumpdictatorship,trumpdictatorship,
tue jun 02 19:57:48 +0000 2020, rt ¡epa! trump es contigo no te basta con las sanciones bloqueo ahora pretendes atacar nuestra juventud nuestros…,trump,joseanzolajpsuv
tue jun 02 19:57:48 +0000 2020, rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:57:48 +0000 2020, maga silentmajority wwg1wga,"maga,silentmajority,wwg1wga",
tue jun 02 19:57:48 +0000 2020, rt he didnt do anything they were peacefully protesting wtf blacklivesmatter trumpdictatorship,"blacklivesmatter,trumpdictatorship",beyxshiro
tue jun 02 19:57:48 +0000 2020, rt ein antifa account rief bei twitter zu gewalt auf donald trump jr nannte den account als beispiel dafür wie gefähr…,trump,jenshealthde
tue jun 02 19:57:48 +0000 2020, trumpdictatorship,trumpdictatorship,
tue jun 02 19:57:49 +0000 2020, nothing like good ole peaceful democrat protest ahhhhhhh arresttheseanimals maga,"arresttheseanimals,maga",
tue jun 02 19:57:49 +0000 2020, rt trump hat sich einem bunker im weißen haus vor protesten geschützt wir als deutsche können aus erfahrung sagen ab dies…,trump,heuteshow
tue jun 02 19:57:49 +0000 2020, rt look he's trying figure open trumpdictatorship,trumpdictatorship,smackadew
tue jun 02 19:57:49 +0000 2020, opfancam abascalprincesa anonymous voxisoverparty trumpdictatorship dicklessrapist…,"opfancam,abascalprincesa,anonymous,voxisoverparty,trumpdictatorship,dicklessrapist",fancamspromos
tue jun 02 19:57:49 +0000 2020, rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",andyostroy
tue jun 02 19:57:49 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:57:50 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:57:50 +0000 2020, rt los niñes nunca mienten children never lie buenmartes blackouttuesday trumpdictatorship paenza capitanich https …,"buenmartes,blackouttuesday,trumpdictatorship",jjose1407
tue jun 02 19:57:50 +0000 2020, maga bluelivesmatter alllivesmatter calminkirkland,"maga,bluelivesmatter,alllivesmatter,calminkirkland",
tue jun 02 19:57:50 +0000 2020, maga bluelivesmatter alllivesmatter calminkirkland,"maga,bluelivesmatter,alllivesmatter,calminkirkland",
tue jun 02 19:57:50 +0000 2020, maga bluelivesmatter alllivesmatter calminkirkland,"maga,bluelivesmatter,alllivesmatter,calminkirkland",
tue jun 02 19:57:50 +0000 2020, organizedcrime terrorists maga trump2020victorynowmorethanever,"organizedcrime,terrorists,maga,trump2020victorynowmorethanever",
tue jun 02 19:57:50 +0000 2020, rt do think trumpdictatorship please help retweeting following voting! …,trumpdictatorship,juliansvendsen
tue jun 02 19:57:50 +0000 2020, maga bluelivesmatter womenfortrump trump2020 kag blueline buildthewall armedforces thinblueline…,"maga,bluelivesmatter,womenfortrump,trump2020,kag,blueline,buildthewall,armedforces,thinblueline",
tue jun 02 19:57:50 +0000 2020, maga bluelivesmatter womenfortrump trump2020 kag blueline buildthewall armedforces thinblueline…,"maga,bluelivesmatter,womenfortrump,trump2020,kag,blueline,buildthewall,armedforces,thinblueline",
tue jun 02 19:57:50 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:57:51 +0000 2020, rt i see no difference trump dictatortrump salvini bibbia,"trump,dictatortrump,salvini,bibbia",iosonolatumadre
tue jun 02 19:57:51 +0000 2020, rt i see no difference trump dictatortrump salvini bibbia,"trump,dictatortrump,salvini,bibbia",iosonolatumadre
tue jun 02 19:57:51 +0000 2020, rt same shit different decade trumpout2020,trumpout2020,showmeurpixels
tue jun 02 19:57:51 +0000 2020, dear billionaire fuck you‼️ maga deplorables,"maga,deplorables","breitbartnews,mcuban,gop,gopchairwoman,sebgorka,dbongino"
tue jun 02 19:57:51 +0000 2020, maga bluelivesmatter alllivesmatter trump2020,"maga,bluelivesmatter,alllivesmatter,trump2020",
tue jun 02 19:57:51 +0000 2020, maga bluelivesmatter alllivesmatter trump2020,"maga,bluelivesmatter,alllivesmatter,trump2020",
tue jun 02 19:57:51 +0000 2020, maga bluelivesmatter alllivesmatter trump2020,"maga,bluelivesmatter,alllivesmatter,trump2020",
tue jun 02 19:57:51 +0000 2020, trumpdictatorship,trumpdictatorship,
tue jun 02 19:57:52 +0000 2020, trumpdictatorship,trumpdictatorship,
tue jun 02 19:57:52 +0000 2020, rt police pushing around old people 🙄 trumpout2020 policestate,"trumpout2020,policestate",matthijs85
tue jun 02 19:57:52 +0000 2020, truly shameful disgrace country! trumpresignnow trumpdictatorship,"trumpresignnow,trumpdictatorship",springer
tue jun 02 19:57:52 +0000 2020, truly shameful disgrace country! trumpresignnow trumpdictatorship,"trumpresignnow,trumpdictatorship",springer
tue jun 02 19:57:52 +0000 2020, rt fuck you 🤬 ✌️ trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:57:53 +0000 2020, trumpout2020 blacklivesmatter resist europe trump,"trumpout2020,blacklivesmatter,resist,europe,trump",
tue jun 02 19:57:53 +0000 2020, trumpout2020 blacklivesmatter resist europe trump,"trumpout2020,blacklivesmatter,resist,europe,trump",
tue jun 02 19:57:53 +0000 2020, rt i̇ncil'i eline alıp bir gösteri düzenleyen trump saddam kaddafi de kur'anı eline alıp bir gösteri düzenlemişlerdi ,trump,tevhidmuhendis_
tue jun 02 19:57:53 +0000 2020, the american army descends suppress revolution blacklivesmattter americaortrump trump,"blacklivesmattter,americaortrump,trump",
tue jun 02 19:57:53 +0000 2020, rt violence begets violence this something trump doesn't realize something he's seeking encourage the c…,trump,mterr337
tue jun 02 19:57:54 +0000 2020, my work done 🔥😈 eattherich trumpdictatorship protest2020 terrence silent m…,"eattherich,trumpdictatorship,protest2020","realjameswoods,markdice,w_terrence"
tue jun 02 19:57:54 +0000 2020, rt the cop literally put baton hand get reason torture anonymous trumpdictatorship dictat…,"anonymous,trumpdictatorship",trecopie
tue jun 02 19:57:54 +0000 2020, abd’de kritik talimat 1500 muhafız washington’a yığıldı ulusalmuhafızlar abd washington trump kovid19…,"ulusalmuhafızlar,abd,washington,trump,kovid19",
tue jun 02 19:57:54 +0000 2020, rt the trumpdictatorship plans use bullets silence us we plan use ballots silence forever,trumpdictatorship,mmpadellan
tue jun 02 19:57:54 +0000 2020, that’s “vicious dog” trump proud of! blacklivesmatter policebrutality policeviolence trumpout2020…,"blacklivesmatter,policebrutality,policeviolence,trumpout2020",
tue jun 02 19:57:55 +0000 2020, rt trump asks miserable looking melania smile she hates is repulsed yet continues stand a…,"trump,melania",andyostroy
tue jun 02 19:57:55 +0000 2020, rt people screaming trumpdictatorship one votes bigger government every single time,trumpdictatorship,beinlibertarian
tue jun 02 19:57:55 +0000 2020, rt silentmajority maga wwg1wga,"silentmajority,maga,wwg1wga",elenochle
tue jun 02 19:57:55 +0000 2020, rt ein antifa account rief bei twitter zu gewalt auf donald trump jr nannte den account als beispiel dafür wie gefähr…,trump,jenshealthde
tue jun 02 19:57:55 +0000 2020, rt this best take trump fox’s neilcavuto sick trump “that’s your…,"neilcavuto,trump","debmorello,foxnews,teamcavuto"
tue jun 02 19:57:56 +0000 2020, there’s nothing “best” bunkerboy presidementia trumpresignnow trumpdictatorship trumpincitesviolence,"bunkerboy,presidementia,trumpresignnow,trumpdictatorship,trumpincitesviolence",realdonaldtrump
tue jun 02 19:57:56 +0000 2020, there’s nothing “best” bunkerboy presidementia trumpresignnow trumpdictatorship trumpincitesviolence,"bunkerboy,presidementia,trumpresignnow,trumpdictatorship,trumpincitesviolence",realdonaldtrump
tue jun 02 19:57:56 +0000 2020, there’s nothing “best” bunkerboy presidementia trumpresignnow trumpdictatorship trumpincitesviolence,"bunkerboy,presidementia,trumpresignnow,trumpdictatorship,trumpincitesviolence",realdonaldtrump
tue jun 02 19:57:56 +0000 2020, there’s nothing “best” bunkerboy presidementia trumpresignnow trumpdictatorship trumpincitesviolence,"bunkerboy,presidementia,trumpresignnow,trumpdictatorship,trumpincitesviolence",realdonaldtrump
tue jun 02 19:57:56 +0000 2020, rt 2h12 twitter font que de supprimer ces photos partager à fond si je saute c’est pour la bonne cause trump anonymous black live…,"trump,anonymous",_2h12
tue jun 02 19:57:56 +0000 2020, rt this looking better better time trumpdictatorship,trumpdictatorship,laundryprncss
tue jun 02 19:57:56 +0000 2020, rt solstice trumpdictatorship lol someone fixed parish board,trumpdictatorship,so_solstice
tue jun 02 19:57:56 +0000 2020, rt trumpdictatorship trumpdementia,"trumpdictatorship,trumpdementia",anillicitwriter
tue jun 02 19:57:56 +0000 2020, rt so nikkihaley all in even trump moves us closer closer dictatorship complete military p…,"nikkihaley,trump,dictatorship,military","emolclause,nikkihaley"
tue jun 02 19:57:57 +0000 2020, trudeau pauses 21 seconds addressing question trump's response protesters blacklivesmatter,"trudeau,trump,protesters,blacklivesmatter",
tue jun 02 19:57:57 +0000 2020, rt 2h12 twitter font que de supprimer ces photos partager à fond si je saute c’est pour la bonne cause trump anonymous black live…,"trump,anonymous",_2h12
tue jun 02 19:57:57 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:57:57 +0000 2020, rt dear trump remember tweet 😂 fakedemkcracy 😂 blacklivesmattter trumpdictatorship,"fakedemkcracy,blacklivesmattter,trumpdictatorship",shahzadkhan6669
tue jun 02 19:57:58 +0000 2020, rt this child someone's little girl this american dream trumpdictatorship,trumpdictatorship,robertdenirous
tue jun 02 19:57:58 +0000 2020, rt la mayoría de nosotros nos hemos desvelado alguna noche por algún problema me pregunto cómo duerme trump luchando solo con…,trump,omarbula
tue jun 02 19:57:58 +0000 2020, looking peacefulprotesters right trump done fucked up!😂 justiceforfloyd houstonprotest…,"peacefulprotesters,trump,justiceforfloyd,houstonprotest",
tue jun 02 19:57:58 +0000 2020, kag nycriots trump maga you fuckin girl man idiot deblasio how much more can nyc lose …,"kag,nycriots,trump,maga,deblasio,nyc","nycmayor,fcabrerany"
