words,sentiment_coeff
destroy,2.6949286961923913
anyone_else,2.5619069335155342
instagram,-1.4617121876888104
bottom,2.591918863448959
trumpmeltdown,1.2090824974175605
todos,-1.75679980923961
pm_narendramodi,-1.3160287818991432
till,3.028285535594669
lines,3.1016695293611023
thoughts,1.7047577457279441
civilians,2.3608859158208335
looking,2.2622651677210013
modern,2.931977705376871
cat,1.686762124374315
member,2.304667411381262
bigot,2.3357888613077216
deserves,3.5457434375936803
kindness,3.2540837508121654
sont,-1.5204170413937195
ds,-1.2136661940896376
blanc,-1.652676104840778
freedom_speech,2.856986168706851
warrior,4.564754052633591
realise,1.9904464395500765
earth,2.167360352061242
happy_birthday,-1.669663394489287
ivankatrump,1.2577156053970335
realdonaldtrump_resign,1.398057330639412
cara,-1.9084487963299441
tension,-1.2254111827216823
hang,3.6387962350364327
play,1.5246763649649469
biggest,2.7437124291125885
hole,-1.5295630239133626
president_donald,1.279953451015288
results,2.098925440768438
regardless,2.115471609860923
sometimes,3.952156837838149
bit,3.0001259879134734
staff,2.008001712640335
zuckerberg,-1.4667721744185287
joined,2.3167548839615617
san,-1.3882121226646122
sur_le,-1.7199762744933897
anonymous_pizzagate,-1.8529533736001722
reporting,1.5586976603319063
whole_world,1.8124318535194337
que_esta,-1.9232158031961628
everyone_else,2.762437624103187
ashamed,2.9365026859947685
vote_november,2.3652629043212596
fucked,2.3801653845903807
attack_peaceful,1.8283508354390534
actions,2.243764921587892
presidents,3.0015334846743906
likely,3.940974107176194
knew,3.3870101523075453
pmmodi,-1.3360517928405045
gojoe_biden2020,1.726775322584695
trumpresign,-1.2653827505154611
fallen,3.4146305618965096
cannot_wait,1.6115334072666128
go_viral,1.4271881029142388
soon_enough,1.9812072516684334
mejor,-1.8585410367506292
https_//,-1.983990958013927
falling,3.15857078170064
troll,3.2303804093587254
trade,2.463979350803898
least,3.3568167084671705
damage,2.1794142824871705
socialist,1.8593473507539606
queen,2.742095368744781
massive,2.6592216876787997
vote_blue,2.4503521447380288
nightmare,2.6606950691929248
bitch,1.5790820137540575
no_excuse,2.813223281067904
cry,2.3940952654895638
bless,2.038553026382161
tried,2.9448562984279234
djt,2.5799210810966837
votebluetosaveamerica2020_biden2020,2.9074337139705575
indian,1.5700629318492791
erinmperrin,-1.1668143236349722
right_far,-1.1361558775807417
ahead,1.561606973180047
patriotism,2.120008463080301
beer,4.050244388207961
sp,1.5663063581942036
jus,-1.5150275389979508
meanwhile,3.9058348738320445
convention,2.134900554626411
demand,3.300113186928856
unite,3.2866517646478672
burning,2.472544985888561
robreiner,1.6254486058451134
estar,-2.0169611183985743
israel,-1.5273683013706856
policeviolence,-1.8906626915934543
quoi,-1.6610483212105684
catholic,2.2026066768863704
feelings,2.773118720210919
canadian,2.4718824265872374
no_idea,3.762308021466448
missing,3.3021121826144655
display,2.408129021838724
et_les,-1.5157268508809563
runs,1.3737983411415677
luv,-1.459773532326639
paul,-1.208723359754136
upset,2.610602394661827
teach,3.848737069415106
fakenews,-1.251674674274606
wait_vote,2.2037046732758525
union,2.1004049681054573
wife,3.1693371860233492
mail,2.990730010545222
cross,1.620063459387048
fighting,2.47198135664529
ddonaaldd_ttrnp,-1.3370330876366436
demented,2.179676365559231
delusional,2.545945827358437
hated,2.589710266532719
posted,2.1306975528190057
yanggang,-1.1410755641071555
opening,2.9714227218153155
families,3.595887424342033
embassy,3.430045556984518
guest,1.8955652327506234
medical,1.5975464517086753
necessary,2.33574225063085
mens,-1.5626499797710511
id,2.332302445729543
pedo,-1.2024069479820574
thank_god,3.5748169425666396
dictators,2.6717622350805406
love_country,2.982689580923843
trudeau,-1.3009667995986363
surrounded,2.3759045562898846
morons,2.354746195491784
impact,3.1080935484963885
oppression,1.5559944238261618
suffering,2.2739501054687055
headline,2.039563738398301
biden2020_votebymail2020,-1.3238467498163105
mate,2.337141107594642
adults,3.089107959898157
defund_police,2.4086728993810302
congratulations,1.2131205520245711
hui,-1.3137400615692159
yuan,-1.340219417640585
bai,-1.184564158914923
gong,-1.3250737309385412
xiang_gang,-1.2375525407989179
bao,-1.3680973968658021
jin,-1.3082219190422164
zhong,-1.309341722547843
xin,-1.3713024713087778
wei,-1.3282473325491102
pu,-1.241421325055865
shang,-1.3253009045860829
ren,-1.2963403637152837
mei,-1.30265757744518
guo,-1.3479876269259468
cha,-1.088897146187055
yan,-1.302918556056663
zhi,-1.4211599281296703
xi,-1.285226715998143
zheng,-1.383815235767626
zui,-1.3225013677204553
qi,-1.3326628559734075
dao,-1.325896076050568
bo,-1.414293535670728
ying,-1.3027389218141214
banned,2.342904444757959
travel,1.950214271847353
insult,2.2571429372442657
mention,2.066742677440339
crap,3.2210006179570607
everywhere,2.08963182449359
code,2.6382396448541607
bidenisaracist,-1.3585799811100874
lockhimup,1.793845092217991
fb,2.803234057690659
november_3,1.3666708073051073
negro,-1.7807247325537392
despues_de,-1.8865598435747384
rules,2.7756729113742726
starting,3.1490637928600753
bunkerboydonnie,-1.2121590032391518
california,1.8662352149431265
youranoncentral,-1.527484822248484
teamtrum,-1.1586414260280142
removetrump_trumpfascist,1.1477261937201875
trumptraitor_donaldtrump,-1.221446458924107
officially,1.809537487408985
nominee,3.3917423487943674
served,2.8759812225236305
donthecon,1.322570874789931
governments,2.288321069431353
compassionate,3.2141052393245246
compartan,-1.8556178673133306
almost,2.8959826576345433
logo,-1.1644085685601815
ja,-1.442640729194486
ra,-1.3279642948405055
career,2.7606795824080543
sky,3.1866023416549365
decent,3.5298192415763294
blessed,2.924976068951799
supposed,3.573455213832408
worked,3.1323083592030563
nasty,1.9240035653581384
though,2.639259336889301
chat,-1.3318099697663532
bully,2.1604510851787024
silenced,4.025650690261816
legs,2.132436342178291
generation,-1.1767374401246395
order,2.343370919772906
existence,1.4799380804516096
deplorable,1.9261083879678318
behavior,2.90655410342099
metoo,-1.5735226940076963
basically,1.9220587833293492
40_million,1.8483268398617982
depuis,-1.6741226687290844
voit,-1.6942186146035492
remarks,1.6488274666059044
gift,1.3393646029852884
doctor,2.126942315379193
really_care,1.6550684237227589
world_watching,1.6436950513126884
atrupar,2.033087535876216
surprised,3.051708156770855
lindseygrahams,3.1471651811822405
lovely,3.1060405919406184
no_words,2.7369026735318314
return,1.967207326820984
blac,-1.3893269829375623
kno,2.9332426716623745
pepper_spray,3.201125000562797
melania_trump,-1.3891530291859493
melaniatrump,-1.404243945382273
fund,1.302194357807039
quiet,2.3647448223270975
tax,2.6703777967810685
politique,-1.4928636315123065
prote,1.6688052848529278
ignore,2.408199718816643
often,3.4201738290998596
white_privilege,2.708408478397064
moments,2.074976177883801
13th,1.5682592458694053
holds,2.303981816915539
meant,1.89821180293135
52,-1.3639708285019243
35,1.2443557360265622
bitches,2.061080425735068
republicansforbiden,1.4434746001297656
building,3.3125114891572265
etc,-1.749788175374841
siguen,-1.8681207208907449
joebidenforpresident2020,-1.362445372015456
save_america,2.153696657889407
unitedstates,-1.455703717760303
go_away,2.3382274314227183
page,2.947207893964844
excited,2.672553017807608
take_look,2.4485410574625868
might_want,3.1234331955828156
wendy,1.67569458773076
wendys,3.0927090111115683
practice,3.0912504677651818
stand_against,2.9330513824230673
voteblue2020_biden2020,-1.2436306588912844
raci,3.0201234486132473
positive,2.558650450772444
typical,3.371609868158322
left_wing,2.699446994253423
cos,1.4750039736924656
covid19_coronavirus,-1.218003298252702
brand,3.6669716912473262
whitehous,-1.0348342711375504
todos_los,-1.7787151009998572
dick,1.8451152388040228
hundreds,2.54326222974035
good_company,-1.234505897823011
good_prevail,-1.218027997008358
cruel_depravity,-1.212335694904267
trump_trumpublicans,-1.2142200150842037
earlier,2.4281286806615774
nach,-1.251113257953195
alles,-1.3215827646543847
sprayed,2.5694156050907573
result,1.909150386641803
ans,-1.392685149293442
doch,-1.43049150597823
pm_modii,-1.430999079305749
maria,-1.710605474616274
doe,1.9191738382451404
duty2warn,2.857143238949168
zero,2.084394594012957
trumpdictatorship_trumphasnoplan,-1.3439184327624132
civil_rights,1.7171899100895343
none,3.243850547536705
treat,2.007985395011671
cutting,3.749204692189354
nyc,2.154922100031753
grieving,1.8006462011544282
protestor,2.4158722268545727
path,2.490890254814546
equally,2.8210918627209765
skin,1.7817509267244538
hacer,-1.9278509816042306
tucker_carlson,3.147121673214019
racistinchief,1.3324821975026364
accused,2.2086676057316703
pizzagate_pizzagateisreal,-1.8723434288302876
allegedly,1.8454261842184863
n_word,2.7514261546681023
please_read,2.7125767266046177
fr,2.8182117710731616
mierda,-1.843244180576136
pakistan,-1.653204140980876
self,3.0770635200284056
fakechristian,1.5878332830143287
demanding,3.8321575194039763
presssec,-1.22611095643513
loud,3.3517022835781503
scream,3.7553152417832822
apparently,2.844412194220151
foxnew,-1.5075807386782867
unarmed,2.253632966030648
armed,2.383419420336168
protesting_against,3.375317445494029
became,3.146035243029709
planet,-1.5070862926609747
crowd,2.4130457533747047
celebration,3.2410346130818355
mark,1.9246059580941097
libia,-1.812573604879145
virtual,2.078171214979539
delivers,1.601565870926826
amid,1.4686821977771134
acknowledge,3.786772111949974
hong_kong,-1.3564662239088399
considering,2.498963366948698
liberty,1.555703898081437
teamtrump,-1.3844878217279775
hypocrisy,2.7270417324696252
doj,3.4655176534051297
offers,1.4143662588636072
projectlincoln,1.5460040935914414
moscowmitch,1.4089234256303251
besides,3.6255856428725024
virtue,3.748960402981044
admit,3.963220364169707
ego,1.5138117675098164
spot,3.5433581212325382
lived,1.9078198373608364
liberal,2.8532498802742134
timeline,1.2472680661104851
individual,2.48122805703711
obvious,2.786357580573085
looking_forward,3.3029255123053236
kinda,3.0469029741803277
comme,-1.4937377957040299
erictrum,1.9343940538140647
disgusted,3.7254866386720256
chris,2.492862264090559
trmp,-1.2469862957504871
awful,2.490233314237815
ot,1.664343695278507
anarchists,2.9819362566791976
sleepy_joe,3.320225513064032
highest,2.9782850932527714
loved,2.824554398061016
struggle,1.952007363354167
nbcnews,-1.2651581580947366
endthisnightmare,-1.3795437351773707
grateful,3.7578751140017923
uses,2.348736622467195
gopcomplicittraitors,1.2010661449142725
sick,3.0041459217284445
hk,-1.260845299307049
funding,3.0639638342425353
prevent,2.913982322430472
nuevo,-1.8853376059885203
intelligence,2.1664351949717227
voteouthate_americaortrump,-1.2676679511040123
jump,1.6358795920500608
star,2.008357940054992
mirror,1.816802852927272
parts,2.840093032228104
sobre_el,-2.0064369636132415
surprising,2.387573931277136
vas,-1.9144492182933028
blacklivesm,-1.5772569624703592
endorse,2.9678290455504075
400,-1.2897111638079524
bills,2.4111466050785855
problems,3.211304631312912
presidentjoebiden,2.721280880880912
training,3.3692853958163678
hiding_bunker,1.9825491890722273
club,-1.3699583460891966
honest,2.770197023265794
sane,3.5965449717398825
demonstrations,-1.5552044263606193
removetrump,-1.4100898968673166
cnnbrk,1.489514898371864
cases,1.8523097200053527
poster,-1.4763039188534253
push,2.615370001933223
could_get,1.3482369098237033
hmmm,2.0074705779866715
neighborhood,2.4374624115357824
never_seen,3.362844748538142
but_also,2.8923243107479335
sai,-1.2721337137058213
pigs,1.677178189602148
cc,3.1820154924309283
43,-1.4808863874020741
gold,1.654344703675169
parscal,1.8842604647441403
1st_amendment,2.595003004039594
mocked,1.2034688893003516
trump2020landslide,-1.2994434935829493
trump202,-1.5276903759649743
busy,3.0824874532369084
notice,3.177785329065135
meet,2.408312237303136
secpompe,-1.516714190190993
plus_years,1.9315126392132769
lisa,-1.3575341270270218
parler,-1.4162393512499885
easier,2.568775400418503
jie,-1.3283709192026045
ben,-1.2369552515668445
trans,2.1815837065130292
realized,3.635279391996992
proof,2.7702679587885854
nfl,-1.514535951481453
monde,-1.7025543974670432
bush,1.6079216988881373
food,3.1784366373218877
perso,-1.5846963328656933
ohio,-1.6600846141919137
sleepyjoe,1.84944081831105
drinking,2.7106113191955346
il_est,-1.723350768040883
uma,-2.0331904068850943
celebrate,1.8427508197424183
911,-1.4516037014854106
odds,1.6184374094241907
nov,2.316689356138501
dementiajoe,1.5366551001930346
ev,1.918426106448438
marcorubio,-1.1160460092963884
isnt,1.8663667043100423
conservatives,2.857254504223406
service,1.369768895842135
capitol,2.1839714454267045
horror,2.1511574139656995
turkey,-1.18801981452613
artists,2.414018037717709
kidding,2.378495843564422
sis,1.8649281936713369
eens,-1.4294189261775785
hidden,3.1427228404161665
grand,-1.3490939307454235
nous,-1.6477719694659534
written,4.506221608115472
use_tear,1.3819915425353924
disaster,2.3885000930764666
daily,2.1384982834914203
confederate,2.6761732616798524
monument,2.0572268554280253
scene,2.241658536550794
argument,2.1786932037025575
tensions,-1.2374212588972715
voteforyourlife,-1.5827614311408997
paper,1.898265935566472
pan,1.2219051759969026
scott,3.368550964590201
robert,1.8088410976702078
definition,2.9176531522634983
cant,3.3940661027045236
faces,3.6314214795198994
january,2.2085348712518886
cowardly,2.4611350464219477
eric,-1.6654533504538875
hasta,-1.9553053567884213
pack,1.8608981172904122
surrender,1.8719526412597802
seem,3.3301089945397875
personally,2.950126582206033
realdonaldtrump_trumpincitesviolence,-1.2186963829560662
internacional,-1.8055662979398646
nra,-1.0488473861140872
pathological_liar,2.0482422860943084
multiple,2.544493979250993
gros,-1.5759925292656203
little_man,1.458531265010032
papers,2.5300990748052032
opfancam,-1.4394693556469074
african_american,2.259598662904077
profile,1.2685235445171184
workers,3.172393821554808
trouble,2.6816249241134904
civilwar,-1.9789107432715731
married,2.1295720976353723
allah,-1.395445521878382
good_job,3.4139240711916488
declare,1.5836339267837631
oder,-1.2113770565810962
cool,2.0888919774896877
single,3.1566936026063797
oath,1.743329054569796
spike,-1.6319827155281899
trumpisunfitforoffice,1.6011993020829018
godblessamerica,-1.145915127364853
cadetbonespurs,1.2425980002342008
ver_que,-2.022778374235494
tool,4.237991623266235
refusing,2.477714978653628
participate,2.3698841798398718
draft_dodging,1.7967117300976585
abolish,2.607121092810169
electoral,-1.600733258819379
college,2.253137257102126
gather,1.65384781848729
stage,2.456422417575748
mainstream_media,2.8464551365261084
garbage,2.430261928377067
dea,2.831083272413603
lgbtq,1.298476793716414
guilty,2.6665742829393366
value,2.847176221809352
senschumer,2.641037167290529
dat,-1.3221833282874045
whoever,3.2832131792008705
spam,-1.1648920069498234
votebiden2020,1.3429683382695077
maga_whitehouse,-1.2210227229741868
kag_kag2020,-1.1550243585754614
sadly,2.463032305233769
stick,4.0592811492614596
disorder,2.8743918318765083
whiteprivilege,1.9159865477241282
blacklivesmatte,1.767031954563947
good_thing,3.8019489943225397
pos,3.5526771852130294
haha,1.601783706010108
train,-1.3365289706465413
whether,3.0219491976898447
compared,2.113732703480068
byedon2020,2.4276624005969563
town,3.208533823507939
vietnam,-1.268041200675806
inciting,2.866959101977861
historic,3.2373350465791333
gibt,-1.3618716078159123
ba,-1.0502933277944617
melania,-1.623657983222414
husband,2.4731349494949275
drug,3.38206127264585
gao,-1.3086387414691216
hadn,2.22155821001223
removing,2.9282040411341685
trump_supporter,3.114649219051532
whitesupremacists,2.695850111582554
removetrumpnow,1.4161759810959202
get_away,2.1132560584972473
trumptraitor,-1.6311956596678312
ol,2.2846211534700553
slow,2.2049970951832543
law_amp,1.5758455261111806
prayers,1.526028395772789
easily,3.5847619577342393
erase,3.132477389821805
photoop,1.5864458907589538
tiktok,-2.0666382371321754
gt_gt,-1.2330342564929655
ended,1.4501588929816474
books,3.9511510137752737
paid,2.8560110026627403
lawandorder,1.2289307121995283
never_ever,2.4508159632910393
phrase,3.430353724908411
parties,1.4194348580847465
defeated,3.3601159868945554
pot,-1.2217180912897982
suggest,3.485011350398072
plus_plus,-1.2619954479744702
freaking,2.3506955506461567
bastard,3.143216159891263
choosing,2.586817646657523
kasie,2.403566863163876
gopbetrayedamerica,1.53254425869451
gopcorruptionovercountry,-1.1978280255824494
neither,1.5944366170588138
trump2020_maga2020,-1.2865062211288747
video_tiktok,-1.232288247468147
immoral,-1.0847717240567085
2015,2.1023984704012313
yup,2.715508876089974
dis,-1.5691212465583935
tyranny,2.8482648434920264
replaced,3.166417752222778
contre_les,-1.6474220602384808
clean,3.2041589680733096
bunkerbaby,-1.1521175340482164
convinced,2.993038118102921
alt_right,1.8375610978642312
warfare,1.694397713673496
slogan,-1.2840210894553292
warned,3.643500245372664
wwg1wga_qanons,1.4713527545895702
loving,3.4803587047196696
souls,3.034372543650298
famous,1.9673050524620979
crook,2.3879574198989633
history_judge,-1.202989659712262
complicit_republican,-1.2108459908507638
leaders_abandoned,-1.2484003913404027
birthday,1.59551660523037
card,1.8895310447373541
passe,-1.5565213759624368
vaccine,1.7087120316036544
democratsaredestroyingamerica,1.3058453096341873
proudly,2.692223944180143
senatortimscott,1.3364448276753182
appear,3.186846626428992
000,1.4655979817005196
glameleganc,1.2643161012001958
best_yet,1.4814756428943905
kick,3.087532283999213
meeting,2.116932870229222
antifa_anti,-1.1568541649102695
fascist_everyone,-1.1774799774579014
against_fascist,-1.198917137129436
left_moderate,-1.1858110900774075
voteredtosaveamerica2020,-1.2198099745436506
nah,3.665826022517187
proves,3.320764954976875
drive,1.933102335763847
reports,2.2090975275208793
racisminamerica,-1.6480242008048969
lindsey_graham,1.730880986069464
agent,-1.1851244441877347
utter,2.7930734677906566
somehow,2.9183306409705034
ga,-1.090893913149855
gaslighting,2.133154266079331
hispanic,2.072820238600807
suppor,1.2901815136082944
joncoopertweets,2.7338801950063947
carrying,2.567228460036773
screaming,3.6447172331578077
african,1.6507611735103984
however,3.3735376059033677
masks,2.545917313339942
glass,2.5396734356833797
gojoe_gojoe,-1.1235430580192982
fools,3.031357770843118
secret,2.4418342262227233
ugh,1.6520380776512196
mostly,3.1702060482807295
statements,1.6985087422344411
vid,3.1113456455440374
arm,1.9859269103358976
stopped,3.2126695911218106
boycott,-1.4502341528829077
needs_go,-1.1297444436361748
impeachedforlife_impotus4,-1.1884104397275324
realdonaldtrump_bunkerbitch,-1.1572356648552702
whose,2.61758786561069
answers,2.8117164788086684
build,2.6539339020950137
madness,3.303934230757607
sleepyjoebiden,1.9918931799921207
european,3.0917866283647837
built,2.9337814027951987
bye,1.804715194726025
bunkerboy_bunkerbitch,1.3632146477368021
selfish,2.5011749216064683
fill,2.512318431081447
rain,2.572175198632645
act_like,1.4371703546713948
blacktwitter,-1.1575563237302517
censorship,1.9699571913825764
protesters_tear,1.1474880354031833
piersmorgan,1.3281935983786928
followed,2.545075410074578
required,2.3208071463407287
claiming,2.908831250168457
trumpcrimefamil_donaldjtrumpjr,-1.2714964312268602
making_america,1.5806529814725063
attending,2.538478820876979
june_14th,2.158515926339617
3_5,2.9429681364197
month,2.998934980766062
til,1.8386264684970022
security,2.385866459759416
exercise,2.876867841658385
arizona,1.7956609844930678
questions,1.331927441686903
tickets,1.2006980272488976
protected,2.3287150066177724
walked,2.605026483298032
court,1.7093453471474167
abused,2.415444423094321
fat_ass,1.6414022381904456
update,2.0578407115851887
retweeting,2.938954622819339
pay_attention,2.808254718212161
becomes,2.581822775546529
stuck,1.988253460388548
sat,1.5750375017908458
dying,3.6453511388653674
hoax,2.1258669736106
africa,-1.5244705625506123
votebluetosaveameric,-1.6557861878249438
denied,2.7123368057710455
spin,2.4358948461746923
1a,3.0929531051090127
event,2.550829217412743
blackface,2.9830127451528963
troops,2.7980373771713873
nc,2.2510224250007393
register_vote,1.8506346139784753
michigan,-1.3391645410070303
harder,2.677504993666227
boys,2.2310268006522658
40_years,2.0034262535269014
aggressive,2.893596260234534
americafirst,1.259354333645377
humanrights,1.9973276748282631
victory,2.5694316574627565
increasingly,2.689583244093936
sign_petition,1.902051874878547
replies,3.519463649697641
ali,1.1602456220266726
pissed,4.240449131597725
decades,3.1138900779669574
kneeling,2.1366493004532656
ed,1.499900101086138
attorney,2.6639323513933126
traitors,2.970340324631474
around_country,2.3172409952523014
treason,1.5586462468632154
tedcruz,1.464922416617348
enough_enough,2.130374690837514
kudos,2.3926766160187682
painting,2.689605517444107
risk,3.112849525550719
fly,2.0907107713790034
physically,1.6682641918503747
names,2.757996473830436
defending,2.1129563079769844
scumbag,2.9747454998030354
cancel,1.692938236725827
educated,3.0027153998812257
howard_stern,2.728649563979222
twittercensorship,1.0566704419872879
locked,3.4202931853979854
putinspuppet,-1.2219733932443315
directly,3.5841946462216656
dang,-1.1510645492348484
soldiers,2.9747232133485317
kept,1.7063039914649345
killer,3.250612621282029
lots,3.527574816192353
performance,3.29719198150568
draft_dodger,1.4263412972208642
vandalism,1.8061274506087401
worstpresidentinhistory,-1.78949303407614
tim,1.271863984268119
inequality,1.3744729085660694
silentmajority,1.7948173827872365
worldwide,2.1290473195623822
smiling,3.4677926628934244
stolen,2.5114199398310864
sides,2.144737454978757
alllivesmattter,-1.3075980124615099
restartleader,-1.1749994605968677
success,1.2171871029187602
k_pop,-1.2785634098990324
weaponized,-1.3062496912940786
iranian,1.2997415593567765
little_girl,2.7906809702071596
govote_wendysisover,-1.3522385090203004
bottles,2.535170794873763
deutschland,-1.3174205426757966
r_acabo,-1.3352168884208884
de_colaborar,-1.3030800459223344
lt_iniciativa,-1.3043877889355662
mundial_contra,-1.3034429902378932
trump_gt,-1.3253636911922342
bloquee_la,-1.3558867615983172
cuent_unamos,-1.3224348142614708
protested,2.748435216911182
utterly,2.2849580766168534
otherwise,2.476364538387564
wild,3.8152792878425674
last_week,2.1255461779435594
must_watch,3.6391775657844
realjameswoods,1.4580848073451675
blexit,-1.1938196567003252
bastards,3.3951731017124023
protest2020,-1.5467856049549307
forces,1.5855175140816078
maga_policefamily,-1.2193089815311795
armedforcesday_nra,-1.1991387450816937
secondamendment_debutysherrif,-1.2058094020358843
kag_bluelinesstrong,-1.2035060504620312
block,1.434440972744603
trafficking,2.2117940519913364
24,-1.5230683195120913
maga_bluelivesmatter,-1.0953332655409729
womenfortrump_trump2020,-1.1452940621018939
kag_blueline,-1.2127138556781598
thinblueline,-1.2149366205114038
bame,3.0229693913149562
stat,1.4116578542525693
becoming,3.7944882564167552
wwg1wga_trump2020,1.1125017220613735
restartmiga_maga,-1.3677056059001853
free_speech,2.077993034372109
witness,3.4825326089391284
leadright,1.742431088648953
womenfortrump,-1.038632941408524
hitler_trumpdictatorship,-2.173708462452233
amp_rt,-1.0858125325239525
blm_movement,2.26869546081011
fancams,-1.2184757340081822
sweet,3.0213564776363175
raised,2.0990304109091396
running_away,2.341375075672829
negative,1.1975124846412804
ru,-1.1255016680602061
lockdown,2.120058656159563
stans,-1.1732199400830667
condemning,2.414171461616758
jacksonville,1.7441037386030616
tags,1.2035330620332398
founded,3.9727732687233184
billgates,-1.439501556499619
trump2020_wwg1wga,-1.2480478933912682
department,1.7947500629615032
trump2020nowmorethanever,-1.3122397672873232
tuckercarlson,3.3745235771108977
please_check,-1.099304482217905
keepamericagreat,-1.1937213895932934
dare,2.6481134897854433
personnes,-1.585375513183311
want_design,-1.2826214655768429
corporate_business,-1.4046651984287597
flyer_brochure,-1.4182932757025901
banner_within,-1.4042522872808687
24_hrs,-1.4037016288789042
please_contact,-1.2773905369887812
trump2020_kag2020,-1.356665612795968
prayer,2.015086486295837
jewish,2.3430761178870436
alllivesmatter_bluelivesmatter,-1.6488656141203812
buddy,2.7297960856762846
stan,-1.3330427656642967
qarmy,-1.1805174686691189
af,1.6535847784920223
ihr,-1.273618540316473
dai,-1.4154652536776733
shouting,2.653680461615152
walkaway,1.3155938823261353
armedforces_serveandprotect,-1.2027625910693756
secondamendment,-1.0765700629148174
nazi_salute,2.9750982733397597
banner,2.7307013828673092
lawenforcementfamily,-1.093515930281303
sheng,-1.4043581706522386
lincoln,2.3129652087209482
kein,-1.3144348918499529
policing,3.0344435043699365
iranians,1.1042604875525268
parisdennard,-1.4787054433031128
not_socialist,-1.356681062177676
blocks,1.4521553348306275
demands,2.7644221249047956
mensen,-1.4231982692649014
vote_red,2.4374702030225315
99,2.9252563764089534
citizen,2.1072930273608566
wesunseld_cristobal,-1.3374428732462338
bensasse_nickbosa,-1.3190413026549075
logic,2.8013125645858117
fam,3.332241608729143
buildthewall,-1.089378608575211
wore,2.500088822888005
devil,2.0580961641056987
taylor,2.237892860996911
believes,3.0656402146369657
overthrow,1.5568002857292251
policeman,1.468824856718682
valid,2.599232141818277
thank_much,2.160700318191802
cell,2.1501785485121547
diese,-1.2938221542530373
surprise,3.169945226388933
oppose,3.683166976699838
see_many,3.248024082474576
atlanta,1.294653052286063
grown,2.20516497967951
trumphasnoplan_trumpdictatorship,1.5092872249206963
foot,-1.1914196435451727
professional,3.6713903368189293
elle,-1.6286915307887837
lynching,2.3239766167286144
adama,-1.4880146489066222
metin_kus,-1.3091527821309272
reyiz_su,-1.3352537881701179
survivor_daki,-1.305935444810552
evrim_e,-1.3105164049140303
bir_beyin,-1.3019032093329554
nakli_yapsana,-1.3228599297556423
survivor2020_survior2020,-1.3045834747128806
cemal_baris,-1.3775428727531611
murat,-1.3365484509671504
parade,1.7107666595300688
alexander,-1.3197946474790858
restartmiga,-1.426159399713393
onto,2.809963131188067
vibes,3.18363410644376
facist,2.2500536961467366
industry,2.3724941277340155
signed,1.867644329280691
fought,2.483656745887403
investigation,2.1209804413322755
legal,-1.5004518725922302
lndn,-1.278929198829959
abt,1.6457562085741018
trump2020_kag,1.432651085374883
sarah,2.8329128070304455
ever_seen,4.279548866260341
whilst,2.0103237038782837
conspiracy,3.20226341968011
reporters,2.426621909202255
kag_trump2020,1.3973578669228295
manif,-1.5610309890874123
mrmichaelburkes,2.313878879571804
trumpsupporters,2.8598379004379733
football,1.5012017648049707
still_waiting,3.951550567001317
drugs,1.9085364365816804
creepyjoebiden,2.136403692369082
haters,3.6933744970403684
bunker_bunkerboy,2.2015657112780054
chapter,1.4418571522126418
burisma,1.4301924972584572
biased,3.076497715718971
wealth,2.176769760182053
letting,2.5544515700106167
pushed,4.06941607711377
kag2020trumpvictory,1.561280967206896
clueless,2.966596979170261
sans,-1.7326106670107124
4moreyears,1.989580181625881
want_protect,2.038943036512516
white_women,3.171457703629156
tl,3.0648815758812202
blacksfortrump,-1.2589823190970888
thegreatawakening_wwg1wga,-1.2047901507798093
accept,2.698117259030245
patriotsunited,-1.245753608665342
liberalismisamentaldisorder,1.6026260367912086
cunts,2.4353054147736604
several,2.7266215474691675
democratstheenemywithin,1.5918428463064158
redwave2020,-1.5041171280713046
witch,1.8390416885059448
gaysfortrump,-1.285288187604883
efforts,3.7770060539735
kylegriffin1,3.169599800706324
against_racism,-1.3103878541089924
promoting,2.382953300459781
restart,-1.2409261039150021
salute,1.3174832009435167
khan,1.4269876880359764
bigots,2.310944523900088
nba,-1.566372620901456
black_voices,1.9407163055851386
strongly,3.0850680827808667
plandemic,-1.2246649437773698
sheepnomore,-1.4026069658457105
en_france,-1.6751783268736167
hypocritical,3.6434033460925312
trump2,2.189895346756276
blacklivesmattters,-1.7445580508898573
trumprecession,-1.2751478700960026
miami,1.5163664250889433
att,-1.6022816797299952
aussi,-1.5919215373874307
policelivesmatter,1.348786825654534
dressed,2.584684393537178
plys,-1.2769494845453846
cared,4.405882802268637
ccot,1.13927024183874
boris_johnson,2.1058289251241655
calminkirkland,-1.1275973431100406
mai,-1.3497769148946481
let_see,2.7444660154457616
stay_home,3.424973299572873
wen,-1.2355179009026618
shop,3.203553513507904
insanity,2.805853564022365
finding,2.3030563820840073
j_ai,-1.741654649755902
sight,-1.1323995950612444
ideology,2.123601164787096
lad,3.0590975737423034
deze,-1.276116206923176
gaat,-1.3499174304895971
jackson,2.1266611999567857
darktolight,-1.2038043172346589
fires,1.8389496537322063
picking,3.123551259090947
assume,3.132789372800274
years_ago,4.080205051209029
tcot,1.129153306933753
defundthepolice,-1.5439742500793328
ook,-1.3576138912756157
minds,3.0348563824739707
dirty,1.5932864260134139
attempting,2.0848782310132075
deplorables,1.8059742592630317
rate,2.0385478141246334
